OrderID,OrderDate,CustomerID,Age,Gender,AnnualIncome,CustomerSegment,City,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,DiscountPercent,TotalPrice,PaymentType,DeviceType,OrderStatus,CampaignID,CampaignName,Channel,TotalSpend,Country,ReviewSentiment,ProductRating
O103417,2023-08-01,C1409,23,Female,51382,Budget,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,225.89,0,225.89,NetBanking,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103418,2023-02-22,C1451,59,Male,137402,Premium,Kolkata,109,Water Bottle,Sports,Accessories,2,1257.59,5,2389.42,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103419,2023-01-03,C1964,18,Female,37113,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,983.15,5,933.99,Wallet,Desktop,Cancelled,CAM01,Spring Sale,Email,5000,India,,
O103420,2023-10-17,C1992,54,Female,164598,Budget,Bengaluru,103,Yoga Mat,Sports,Fitness,1,987.16,0,987.16,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103421,2023-07-15,C1892,56,Female,232767,Standard,Hyderabad,108,Desk Lamp,Home & Kitchen,Lighting,1,614.31,0,614.31,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103422,2023-10-15,C1442,23,Female,16509,Standard,Delhi,107,Gaming Mouse,Electronics,Accessories,1,2249.52,0,2249.52,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103423,2023-01-08,C1931,28,Male,54080,Budget,Mumbai,101,Wireless Earbuds,Electronics,Audio,1,1215.11,0,1215.11,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O103424,2023-12-29,C1793,27,Male,214184,Standard,Hyderabad,104,Running Shoes,Apparel,Footwear,2,788.67,5,1498.47,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103425,2023-07-13,C1279,42,Male,219986,Budget,Delhi,104,Running Shoes,Apparel,Footwear,1,345.37,10,310.83,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103426,2023-06-15,C1397,57,Male,201256,Budget,Kolkata,112,Blender,Home & Kitchen,Appliances,1,431.77,5,410.18,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103427,2023-07-15,C1552,21,Male,126417,Budget,Kolkata,106,"LED Monitor 24""",Electronics,Monitors,1,1797.3,5,1707.44,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103428,2024-02-04,C1687,23,Male,185231,Standard,Bengaluru,104,Running Shoes,Apparel,Footwear,1,221.7,0,221.7,Debit Card,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103429,2023-06-26,C1065,28,Female,225718,Standard,Pune,105,Coffee Maker,Home & Kitchen,Appliances,1,926.45,0,926.45,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103430,2023-06-23,C1122,40,Female,33263,Standard,Chennai,102,Smartphone Case,Electronics,Accessories,1,2549.79,0,2549.79,UPI,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O103431,2025-07-24,C1279,42,Male,219986,Budget,Delhi,101,Wireless Earbuds,Electronics,Audio,1,1380.74,5,1311.7,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O103432,2023-10-10,C1953,53,Male,116398,Premium,Hyderabad,103,Yoga Mat,Sports,Fitness,1,1102.2,0,1102.2,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O103433,2023-04-27,C1856,41,Female,68010,Standard,Delhi,107,Gaming Mouse,Electronics,Accessories,3,1254.09,0,3762.27,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103434,2023-09-03,C1703,56,Male,144335,Premium,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,797.85,10,718.06,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103435,2023-04-09,C1604,36,Male,64752,Budget,Chennai,102,Smartphone Case,Electronics,Accessories,1,2149.04,0,2149.04,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103436,2023-02-21,C1321,40,Female,70355,Loyal,Pune,110,Backpack,Apparel,Bags,1,305.95,0,305.95,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103437,2023-07-01,C1348,40,Female,80792,Standard,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,1,1053.41,0,1053.41,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103438,2024-06-10,C2132,44,Male,34924,Standard,Bengaluru,103,Yoga Mat,Sports,Fitness,2,795.04,0,1590.08,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,1.0
O103439,2024-06-13,C1177,29,Male,57503,Standard,Bengaluru,109,Water Bottle,Sports,Accessories,1,926.46,0,926.46,NetBanking,Mobile,Returned,CAM02,Influencer Push,Social,12000,India,,
O103440,2023-03-25,C2068,20,Male,56476,Standard,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,1604.55,5,1524.32,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103441,2023-05-31,C1443,30,Female,104493,Standard,Bengaluru,109,Water Bottle,Sports,Accessories,1,62.17,0,62.17,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103442,2023-02-17,C1969,53,Male,207214,Standard,Chennai,101,Wireless Earbuds,Electronics,Audio,3,1458.03,15,3717.98,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103443,2025-12-22,C1571,34,Female,237832,Standard,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,2,1142.51,0,2285.02,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103444,2025-03-04,C1876,18,Male,154190,Premium,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,1422.85,0,1422.85,Debit Card,Tablet,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O103445,2023-07-29,C1507,37,Male,184809,Budget,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,568.64,0,568.64,UPI,Desktop,Returned,CAM01,Spring Sale,Email,5000,India,,
O103446,2023-11-23,C1889,39,Male,222353,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1068.19,0,1068.19,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Neutral,3.0
O103447,2023-09-09,C1455,34,Female,236140,Budget,Chennai,109,Water Bottle,Sports,Accessories,1,58.85,0,58.85,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103448,2023-06-29,C1305,49,Male,105751,Standard,Kolkata,108,Desk Lamp,Home & Kitchen,Lighting,1,458.43,0,458.43,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103449,2023-01-11,C1010,28,Female,84103,Premium,Chennai,111,T-shirt,Apparel,Clothing,1,1021.46,10,919.31,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103450,2023-05-02,C1090,26,Female,118134,Budget,Delhi,104,Running Shoes,Apparel,Footwear,1,430.28,0,430.28,Credit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103451,2023-08-13,C1963,36,Male,223655,Loyal,Bengaluru,103,Yoga Mat,Sports,Fitness,1,843.33,0,843.33,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103452,2023-08-15,C1068,19,Female,22436,Standard,Pune,111,T-shirt,Apparel,Clothing,1,407.32,0,407.32,NetBanking,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103453,2023-04-04,C2087,35,Male,242021,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1076.06,0,1076.06,NetBanking,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103454,2024-07-22,C1981,56,Male,29677,Budget,Chennai,108,Desk Lamp,Home & Kitchen,Lighting,1,463.01,0,463.01,Credit Card,Tablet,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103455,2023-02-06,C1926,21,Male,209904,Standard,Pune,101,Wireless Earbuds,Electronics,Audio,1,2303.51,0,2303.51,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O103456,2023-05-19,C1492,52,Male,123880,Premium,Delhi,106,"LED Monitor 24""",Electronics,Monitors,1,2031.43,0,2031.43,Credit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O103457,2023-08-23,C2143,36,Male,241265,Standard,Mumbai,104,Running Shoes,Apparel,Footwear,1,769.42,0,769.42,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103458,2023-08-27,C1832,32,Male,117565,Standard,Mumbai,111,T-shirt,Apparel,Clothing,3,918.74,5,2618.41,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103459,2023-07-29,C1271,27,Male,170384,Premium,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1219.02,0,1219.02,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103460,2023-03-06,C1605,22,Female,93947,Budget,Bengaluru,110,Backpack,Apparel,Bags,1,1629.2,0,1629.2,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103461,2023-02-03,C1185,29,Female,205128,Premium,Pune,101,Wireless Earbuds,Electronics,Audio,2,2116.47,0,4232.94,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103462,2023-07-22,C1982,56,Female,42818,Loyal,Mumbai,112,Blender,Home & Kitchen,Appliances,1,437.26,5,415.4,UPI,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O103463,2023-07-02,C1331,33,Male,237624,Budget,Chennai,103,Yoga Mat,Sports,Fitness,1,849.99,0,849.99,NetBanking,Mobile,Cancelled,CAM02,Influencer Push,Social,12000,India,,
O103464,2023-02-09,C2168,47,Male,114644,Standard,Hyderabad,106,"LED Monitor 24""",Electronics,Monitors,1,1859.7,0,1859.7,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103465,2023-09-02,C1049,30,Female,83049,Standard,Kolkata,103,Yoga Mat,Sports,Fitness,2,658.79,0,1317.58,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Negative,2.0
O103466,2023-05-02,C1949,24,Male,82650,Premium,Delhi,112,Blender,Home & Kitchen,Appliances,1,842.51,0,842.51,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103467,2023-08-09,C1830,46,Male,194743,Premium,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,1598.11,0,1598.11,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103468,2023-12-30,C1758,38,Female,72730,Loyal,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,1,2187.37,0,2187.37,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103469,2023-02-07,C1002,49,Male,53262,Standard,Chennai,108,Desk Lamp,Home & Kitchen,Lighting,1,489.65,0,489.65,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103470,2023-01-04,C1788,29,Female,100481,Budget,Bengaluru,109,Water Bottle,Sports,Accessories,1,276.79,0,276.79,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103471,2023-10-30,C2087,35,Male,242021,Standard,Chennai,104,Running Shoes,Apparel,Footwear,1,1045.36,0,1045.36,Credit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103472,2023-07-08,C1607,27,Male,89716,Standard,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,1,1361.4,0,1361.4,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103473,2023-08-29,C1552,21,Male,126417,Budget,Kolkata,110,Backpack,Apparel,Bags,1,961.88,0,961.88,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103474,2023-12-31,C2110,51,Male,52909,Budget,Pune,111,T-shirt,Apparel,Clothing,1,163.73,0,163.73,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103475,2023-11-21,C1424,23,Female,77543,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1324.43,0,1324.43,Credit Card,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O103476,2024-10-10,C1687,23,Male,185231,Standard,Bengaluru,109,Water Bottle,Sports,Accessories,2,672.9,5,1278.51,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103477,2023-06-03,C2054,54,Female,136123,Standard,Bengaluru,110,Backpack,Apparel,Bags,2,1438.52,15,2445.48,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103478,2023-05-15,C1105,38,Female,146937,Standard,Mumbai,107,Gaming Mouse,Electronics,Accessories,1,1234.29,0,1234.29,Credit Card,Desktop,Returned,CAM03,Search Ads,PPC,20000,India,,
O103479,2023-04-13,C1784,51,Male,185456,Budget,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,1159.92,10,1043.93,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103480,2023-02-03,C1953,53,Male,116398,Premium,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,1020.81,15,867.69,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103481,2023-06-20,C1083,38,Male,216068,Standard,Kolkata,112,Blender,Home & Kitchen,Appliances,2,738.05,0,1476.1,UPI,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Neutral,3.0
O103482,2023-03-06,C1750,20,Male,139121,Budget,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1195.12,10,1075.61,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103483,2024-05-23,C2144,54,Female,60278,Standard,Bengaluru,101,Wireless Earbuds,Electronics,Audio,2,1410.01,0,2820.02,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103484,2023-06-25,C2148,40,Male,46153,Standard,Hyderabad,112,Blender,Home & Kitchen,Appliances,1,854.82,0,854.82,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103485,2023-06-29,C1283,53,Male,94415,Standard,Kolkata,103,Yoga Mat,Sports,Fitness,2,1606.05,0,3212.1,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103486,2023-03-29,C1488,34,Male,53314,Budget,Kolkata,112,Blender,Home & Kitchen,Appliances,1,909.48,0,909.48,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103487,2023-01-11,C1232,21,Male,93097,Standard,Chennai,101,Wireless Earbuds,Electronics,Audio,1,1596.91,0,1596.91,NetBanking,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103488,2023-01-07,C2188,34,Other,54199,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,1731.13,0,1731.13,Debit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O103489,2023-04-21,C1461,22,Male,165188,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,2,62.29,0,124.58,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103490,2023-01-18,C1722,30,Female,26136,Budget,Chennai,101,Wireless Earbuds,Electronics,Audio,1,1944.79,0,1944.79,UPI,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103491,2023-07-06,C2031,59,Male,231194,Loyal,Mumbai,103,Yoga Mat,Sports,Fitness,1,993.28,0,993.28,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103492,2024-03-01,C1567,19,Female,24386,Premium,Bengaluru,105,Coffee Maker,Home & Kitchen,Appliances,1,1073.8,0,1073.8,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103493,2024-03-04,C1129,57,Female,15148,Budget,Bengaluru,107,Gaming Mouse,Electronics,Accessories,2,1522.92,0,3045.84,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103494,2023-08-04,C1707,47,Female,173660,Loyal,Mumbai,101,Wireless Earbuds,Electronics,Audio,2,1539.78,0,3079.56,NetBanking,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103495,2023-02-17,C1995,50,Male,113557,Budget,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,864.74,5,821.5,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103496,2024-02-02,C2078,56,Female,200006,Loyal,Chennai,106,"LED Monitor 24""",Electronics,Monitors,2,1626.38,0,3252.76,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103497,2024-03-10,C1962,33,Male,209380,Standard,Hyderabad,103,Yoga Mat,Sports,Fitness,2,1214.2,5,2306.98,Wallet,Tablet,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103498,2023-02-13,C2091,27,Female,46541,Standard,Pune,102,Smartphone Case,Electronics,Accessories,3,1075.81,0,3227.43,UPI,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103499,2023-09-25,C1925,43,Male,111090,Standard,Kolkata,103,Yoga Mat,Sports,Fitness,1,662.98,5,629.83,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103500,2023-03-09,C1753,50,Female,212298,Budget,Mumbai,112,Blender,Home & Kitchen,Appliances,1,1030.23,0,1030.23,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103501,2023-11-21,C1385,25,Male,220591,Standard,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,801.72,0,801.72,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Neutral,3.0
O103502,2026-03-24,C1178,19,Male,72893,Loyal,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,414.86,0,414.86,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103503,2023-01-07,C1800,25,Male,93210,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,2284.21,5,2170.0,Debit Card,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103504,2024-03-31,C1590,27,Female,70479,Budget,Bengaluru,110,Backpack,Apparel,Bags,1,68.45,0,68.45,Credit Card,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O103505,2023-07-14,C1223,46,Female,34797,Standard,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,1,1319.46,0,1319.46,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103506,2024-12-26,C1565,56,Male,203467,Standard,Kolkata,110,Backpack,Apparel,Bags,2,1066.62,10,1919.92,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103507,2023-05-06,C1303,18,Female,40457,Budget,Mumbai,103,Yoga Mat,Sports,Fitness,1,1060.5,15,901.42,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103508,2024-01-11,C1308,44,Female,158684,Standard,Delhi,111,T-shirt,Apparel,Clothing,1,699.64,0,699.64,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O103509,2023-01-13,C2066,29,Female,114404,Loyal,Mumbai,101,Wireless Earbuds,Electronics,Audio,2,1900.27,0,3800.54,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103510,2023-03-23,C1600,56,Female,92442,Standard,Bengaluru,111,T-shirt,Apparel,Clothing,1,558.09,0,558.09,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103511,2023-01-14,C2108,28,Male,182207,Standard,Pune,108,Desk Lamp,Home & Kitchen,Lighting,1,1085.2,0,1085.2,Debit Card,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103512,2025-01-10,C1970,53,Female,79373,Standard,Kolkata,110,Backpack,Apparel,Bags,1,1043.17,0,1043.17,UPI,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103513,2023-12-06,C1860,45,Female,135840,Budget,Kolkata,102,Smartphone Case,Electronics,Accessories,2,1988.52,0,3977.04,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103514,2024-01-18,C1043,48,Female,170925,Standard,Pune,107,Gaming Mouse,Electronics,Accessories,1,1893.37,0,1893.37,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103515,2024-07-10,C1387,45,Male,149847,Premium,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,1892.0,0,1892.0,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103516,2023-01-18,C1045,29,Male,27856,Loyal,Delhi,103,Yoga Mat,Sports,Fitness,1,797.75,0,797.75,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103517,2023-04-08,C2064,20,Female,19576,Standard,Chennai,101,Wireless Earbuds,Electronics,Audio,1,1163.04,5,1104.89,UPI,Desktop,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O103518,2023-01-15,C1843,40,Female,246615,Loyal,Chennai,103,Yoga Mat,Sports,Fitness,1,868.31,0,868.31,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103519,2023-02-17,C1702,22,Male,98551,Premium,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1340.01,0,1340.01,UPI,Tablet,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103520,2023-02-22,C1995,50,Male,113557,Budget,Bengaluru,106,"LED Monitor 24""",Electronics,Monitors,1,1105.28,15,939.49,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103521,2023-05-07,C2085,19,Male,188108,Budget,Kolkata,108,Desk Lamp,Home & Kitchen,Lighting,3,853.15,0,2559.45,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103522,2023-03-04,C1911,41,Female,60802,Standard,Kolkata,111,T-shirt,Apparel,Clothing,1,998.14,0,998.14,NetBanking,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Neutral,3.0
O103523,2023-01-22,C1622,52,Female,87932,Premium,Hyderabad,111,T-shirt,Apparel,Clothing,1,885.38,0,885.38,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103524,2023-02-06,C1270,36,Male,24372,Budget,Pune,107,Gaming Mouse,Electronics,Accessories,1,1335.95,0,1335.95,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103525,2023-02-01,C1351,40,Male,190746,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,1840.81,0,1840.81,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103526,2024-12-23,C1464,24,Female,45782,Premium,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1176.04,0,1176.04,NetBanking,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103527,2023-10-12,C1761,55,Male,52271,Premium,Chennai,108,Desk Lamp,Home & Kitchen,Lighting,2,192.57,0,385.14,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103528,2024-11-17,C1096,27,Male,42213,Standard,Mumbai,109,Water Bottle,Sports,Accessories,1,393.34,0,393.34,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O103529,2023-04-26,C1723,58,Female,99739,Loyal,Pune,106,"LED Monitor 24""",Electronics,Monitors,1,1903.18,15,1617.7,UPI,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103530,2023-03-07,C1933,51,Male,57722,Standard,Mumbai,111,T-shirt,Apparel,Clothing,2,706.65,0,1413.3,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103531,2023-11-17,C1329,41,Male,56420,Loyal,Chennai,110,Backpack,Apparel,Bags,1,802.56,0,802.56,Wallet,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103532,2023-03-20,C1584,54,Male,155547,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,689.51,0,689.51,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Neutral,3.0
O103533,2023-03-13,C1359,30,Male,207328,Standard,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,697.87,0,697.87,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103534,2023-02-22,C1330,43,Male,112243,Standard,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,1710.98,5,1625.43,Debit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103535,2023-01-28,C1239,43,Male,165714,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,460.23,0,460.23,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103536,2023-03-01,C1648,22,Female,94915,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1139.55,0,1139.55,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Neutral,3.0
O103537,2023-03-29,C1259,50,Female,174511,Standard,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1435.36,10,1291.82,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103538,2023-08-13,C1533,52,Female,184808,Budget,Pune,107,Gaming Mouse,Electronics,Accessories,2,1434.92,0,2869.84,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103539,2023-01-13,C1377,30,Female,141244,Standard,Kolkata,111,T-shirt,Apparel,Clothing,1,296.32,0,296.32,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O103540,2023-02-17,C2151,49,Male,52656,Premium,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1374.56,0,1374.56,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103541,2023-11-28,C1649,37,Male,150311,Standard,Delhi,109,Water Bottle,Sports,Accessories,1,605.34,5,575.07,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103542,2023-02-01,C1302,59,Male,185842,Premium,Hyderabad,111,T-shirt,Apparel,Clothing,1,1045.13,10,940.62,UPI,Desktop,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O103543,2023-03-25,C1918,32,Female,187026,Standard,Hyderabad,106,"LED Monitor 24""",Electronics,Monitors,1,1501.57,10,1351.41,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103544,2024-02-04,C1332,30,Male,144380,Premium,Pune,107,Gaming Mouse,Electronics,Accessories,1,1983.82,10,1785.44,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
